r,g,b
128,105,89
173,145,117
194,166,142
161,134,110
178,146,113
214,176,137
181,138,115
154,110,88
189,148,122
205,165,134
201,157,122
177,136,108
171,122,96
127,77,70
172,104,83
139,98,80
195,156,120
208,167,128
207,167,128
199,154,124
174,146,121
196,162,127
187,157,123
121,98,87
149,125,102
192,164,125
192,162,125
213,183,148
219,189,152
196,166,131
212,180,147
206,173,131
189,125,92
204,165,122
233,218,206
239,224,191
242,222,190
239,223,187
240,224,188
240,224,190
240,224,191
239,223,190
239,223,190
241,225,192
241,225,192
241,225,193
242,226,194
242,226,197
242,226,197
240,226,196
231,222,196
234,220,195
231,220,189
227,220,199
225,219,212
165,145,125
197,167,137
196,168,133
172,145,116
189,161,129
213,182,147
213,180,141
219,189,151
191,164,137
185,157,128
223,206,187
236,221,198
234,218,184
235,219,187
236,220,187
236,220,187
237,221,188
237,221,188
236,220,187
237,221,188
237,220,188
237,220,189
237,220,189
238,221,191
238,221,191
238,221,191
238,221,191
239,222,191
239,223,190
238,222,189
239,223,190
238,222,189
237,222,190
238,227,216
198,188,184
148,118,96
168,137,111
186,155,125
175,141,111
184,148,119
172,137,113
152,120,99
162,138,108
143,123,108
127,102,88
169,143,114
177,149,122
170,142,116
166,139,109
202,168,133
205,170,135
195,155,127
183,135,114
185,139,110
208,171,134
188,149,114
139,92,80
138,81,74
179,120,96
156,117,97
208,167,135
222,184,147
211,171,131
220,176,133
198,158,121
202,161,126
195,162,130
134,114,95
145,118,93
190,161,126
204,174,138
222,191,158
202,172,134
197,167,134
209,180,142
197,146,108
201,150,109
199,169,133
241,229,220
238,222,189
240,222,188
239,223,187
240,224,188
240,224,190
241,225,192
243,227,194
241,225,192
240,224,191
240,224,191
240,224,191
241,226,193
242,227,197
241,225,199
240,226,201
234,225,200
234,220,196
230,219,192
230,218,188
229,226,215
187,172,152
205,175,147
202,170,132
188,159,127
155,127,103
183,153,124
210,178,141
221,189,155
189,162,136
156,130,102
218,201,181
237,223,203
234,217,183
233,217,185
234,218,185
234,218,185
235,219,186
236,220,186
236,220,188
237,220,188
236,220,186
236,220,187
237,220,188
238,221,191
237,220,191
237,221,190
239,222,191
238,221,190
238,222,190
238,222,190
239,223,191
238,222,190
239,222,191
238,230,227
178,165,160
155,126,102
166,135,115
194,164,131
175,142,114
177,138,108
150,118,98
146,117,102
164,140,112
121,95,83
113,88,77
163,137,110
146,125,100
144,123,100
164,142,113
166,137,111
217,182,154
205,170,137
200,162,132
171,129,112
177,119,102
191,138,104
177,121,98
153,87,81
156,106,88
199,161,129
218,178,143
215,179,137
212,171,129
211,174,130
209,172,134
214,178,141
197,173,144
172,155,130
141,111,88
177,149,118
213,184,152
209,179,146
188,159,123
212,182,149
200,165,125
195,134,97
203,166,127
211,191,165
239,228,212
240,223,189
240,224,188
240,224,187
240,223,187
242,226,191
240,224,190
241,225,191
241,225,192
240,224,191
240,224,193
239,223,192
241,225,193
242,227,197
242,227,200
241,227,198
233,224,198
233,219,192
230,221,192
232,218,189
229,224,210
208,200,185
184,156,128
187,153,119
191,162,132
179,150,119
185,154,128
192,160,131
215,182,148
195,169,142
169,143,117
161,145,133
235,226,212
233,217,185
232,216,186
235,219,186
235,219,186
236,219,189
236,219,189
237,220,190
236,220,188
234,218,184
234,218,185
234,218,185
236,219,189
238,221,191
236,220,188
238,222,189
238,222,190
238,221,191
238,221,191
239,223,191
237,221,189
237,221,191
239,232,229
183,173,166
156,126,106
149,119,99
188,158,124
173,139,112
164,129,104
135,106,93
161,130,107
139,115,94
118,94,81
133,107,90
153,129,106
157,133,107
154,136,107
146,124,99
166,141,113
180,148,118
218,184,147
195,158,123
197,159,129
119,76,74
154,92,82
150,88,79
167,114,95
205,164,131
219,181,142
214,175,138
191,152,114
199,160,121
209,172,132
200,169,139
213,195,174
233,225,212
164,142,116
136,109,90
127,104,85
176,152,127
190,161,131
183,154,123
194,166,129
184,141,107
188,137,105
189,163,130
238,225,214
238,224,193
241,225,189
240,224,189
242,224,186
242,224,186
241,224,188
240,224,188
240,224,189
241,225,191
241,225,191
242,225,195
242,225,195
242,226,195
243,226,197
242,227,200
242,228,198
232,223,196
233,219,191
232,221,193
232,219,191
232,220,197
227,224,215
159,140,121
190,156,126
203,169,139
195,163,129
178,148,119
199,170,139
192,159,124
198,172,148
147,123,104
140,121,107
234,226,217
234,219,196
234,220,188
236,220,187
236,220,187
236,220,188
235,218,187
236,220,187
235,219,184
233,218,182
233,217,184
232,216,183
235,219,186
236,220,187
235,219,186
235,219,186
236,220,188
237,220,190
237,220,189
238,222,188
236,220,186
237,221,188
239,232,226
203,196,185
138,109,95
137,109,93
174,143,115
171,137,107
140,112,96
135,107,93
153,122,101
123,98,86
146,117,97
162,133,112
145,118,97
138,114,97
171,146,116
150,132,105
152,127,99
173,145,117
194,159,129
191,159,131
191,153,118
157,111,93
158,106,92
186,140,113
201,161,124
214,176,137
215,178,139
204,163,124
199,157,122
209,170,132
205,183,153
230,223,216
239,233,230
223,213,205
172,143,116
140,116,90
161,133,107
176,151,118
194,168,138
186,157,126
188,160,124
162,123,93
195,163,133
215,198,181
239,230,213
242,225,193
242,226,193
242,226,192
242,224,186
243,225,187
242,226,189
240,224,188
240,224,189
240,224,190
241,225,191
242,226,193
242,226,193
242,226,194
243,226,198
243,228,201
242,227,198
232,223,198
233,220,192
233,220,189
234,220,191
233,219,189
231,224,208
168,156,148
189,161,133
193,156,121
200,165,129
181,152,119
196,163,128
203,169,135
200,169,140
169,141,117
144,119,100
213,204,191
234,224,203
235,218,183
235,218,188
236,219,189
236,219,189
235,218,188
235,219,186
234,218,184
235,219,185
235,219,185
236,219,186
234,217,187
235,218,188
237,220,190
236,219,189
236,219,187
237,221,188
237,221,187
236,220,186
235,219,185
236,218,187
237,228,212
200,190,180
143,115,98
135,108,95
136,108,89
158,127,104
133,105,90
160,130,108
157,131,110
149,120,103
142,113,93
141,111,94
138,111,98
121,99,87
155,128,106
157,133,104
140,115,94
144,119,95
165,136,111
187,153,119
180,142,111
178,138,106
198,159,123
194,155,121
204,164,131
203,164,127
211,176,138
214,177,135
209,173,134
207,182,155
240,231,225
238,233,227
237,225,211
200,191,181
163,136,105
126,96,82
177,149,118
167,144,111
178,148,119
190,160,122
193,164,126
162,130,102
192,173,157
240,230,224
241,225,198
241,225,193
241,225,191
240,224,190
240,224,189
240,225,187
240,224,188
240,225,187
242,226,194
241,225,192
242,225,194
241,224,195
242,225,195
242,227,197
243,228,199
242,228,200
243,227,200
233,224,198
235,221,193
233,220,189
233,219,190
234,220,191
232,222,197
215,208,202
154,133,113
196,163,125
201,167,130
190,161,126
198,168,132
211,181,150
192,160,131
163,136,112
187,156,126
180,163,144
237,226,212
235,219,191
236,219,189
236,219,189
236,219,189
235,218,188
235,219,187
236,219,187
236,220,188
237,220,189
237,220,188
238,221,191
237,220,190
238,221,191
239,222,192
238,221,191
239,222,192
239,222,193
238,222,190
238,222,190
235,220,187
236,224,206
209,203,200
134,104,89
119,96,87
135,107,95
131,101,87
167,137,114
198,167,135
180,149,117
221,188,156
197,170,148
149,126,111
112,87,78
103,82,74
144,118,101
168,140,109
172,146,118
163,136,113
166,140,115
157,130,109
159,132,108
163,134,108
146,117,96
159,124,101
189,149,115
199,162,126
214,176,135
200,160,119
205,175,146
237,229,222
240,235,233
238,224,202
239,224,200
199,187,178
173,141,110
116,95,80
159,132,106
175,145,111
187,158,125
197,167,129
193,163,126
166,139,111
220,212,201
240,229,212
242,224,194
241,226,192
242,226,194
242,225,194
241,225,193
240,224,189
241,225,190
241,226,188
242,226,194
242,226,192
243,226,195
242,225,195
242,225,195
243,227,198
242,227,198
243,229,201
243,227,200
233,224,195
235,221,194
233,221,192
234,220,193
234,219,193
231,218,194
231,227,225
170,158,140
190,160,127
193,158,119
189,156,125
209,177,148
202,172,144
208,177,148
194,166,140
151,120,98
172,148,124
236,228,216
235,223,203
237,219,192
235,220,188
237,220,190
236,219,189
237,220,190
237,220,190
238,221,191
238,222,193
237,221,192
239,222,193
239,222,193
240,223,194
239,222,194
240,223,195
240,223,195
240,223,195
240,223,194
240,223,194
238,222,191
240,226,206
229,225,222
141,114,99
105,83,75
136,107,92
153,120,100
195,166,139
191,162,129
175,146,115
203,170,132
215,184,149
214,187,161
130,108,92
146,119,101
150,125,105
162,135,109
174,146,115
186,157,127
187,156,126
163,135,108
167,137,110
176,143,117
199,163,130
202,164,131
190,152,119
196,159,121
206,167,128
189,158,127
230,219,205
240,236,236
238,228,209
237,222,190
237,224,199
189,180,168
174,142,109
171,140,112
169,136,111
180,146,112
207,174,141
205,175,138
177,149,115
174,145,115
240,233,228
240,226,201
241,224,191
241,225,193
242,225,195
243,226,196
242,226,194
242,225,195
242,226,193
241,226,190
243,226,194
243,227,193
242,225,193
243,226,196
243,226,196
244,227,199
243,227,199
243,227,201
242,226,199
234,224,199
233,219,194
233,220,192
233,219,192
233,218,193
232,218,193
232,226,217
216,208,189
169,142,117
193,158,126
193,159,129
195,164,134
214,183,155
217,186,159
204,176,145
147,118,97
187,159,128
208,195,183
235,227,210
234,219,188
235,219,190
236,219,189
236,219,189
237,220,190
238,221,191
238,222,192
238,223,194
237,222,193
238,221,193
239,222,194
239,222,194
240,223,195
240,223,195
240,223,195
240,223,195
240,223,195
239,222,194
239,223,193
239,226,205
238,233,230
138,116,105
118,91,85
129,98,86
201,167,141
191,163,132
182,157,130
153,127,107
182,150,121
196,163,132
220,185,150
191,159,128
149,117,98
162,133,114
150,125,101
176,150,120
189,157,124
174,141,109
189,157,125
178,146,118
201,166,133
205,169,137
178,141,109
190,149,115
200,163,125
188,160,131
224,216,211
240,236,237
241,235,228
238,225,197
237,223,193
237,224,204
188,175,162
163,132,102
180,146,116
177,141,114
187,154,118
210,181,146
201,172,133
172,144,112
182,155,121
240,234,230
240,226,200
240,224,191
241,225,193
243,226,196
242,225,195
242,226,193
241,225,192
242,226,193
242,225,192
241,225,192
241,225,192
242,226,194
243,226,196
242,225,195
244,227,199
243,226,198
244,227,200
242,226,199
234,224,202
234,220,195
232,219,189
232,219,189
232,219,190
233,219,188
229,219,195
230,222,214
191,171,144
201,166,132
184,152,122
169,137,114
208,177,147
215,185,157
204,176,143
174,145,116
200,168,134
181,159,146
236,230,226
234,220,199
236,219,193
237,220,190
238,221,191
237,220,191
237,221,191
238,223,193
237,222,193
237,223,193
239,223,194
239,222,193
240,223,196
240,224,197
241,225,196
240,223,196
240,223,195
239,222,194
240,223,195
240,224,194
239,227,209
240,235,229
159,142,125
134,107,93
161,131,106
209,174,138
207,172,137
202,171,139
170,143,118
179,148,119
209,177,145
214,181,145
215,182,147
172,139,113
172,140,116
139,111,92
148,122,99
149,125,99
159,135,111
169,141,113
158,130,106
166,138,107
159,133,109
142,114,94
173,138,108
187,159,133
233,224,216
238,236,233
241,235,233
238,228,207
239,224,192
237,222,192
237,229,217
176,159,142
155,123,99
179,147,115
177,147,116
195,165,129
210,179,141
201,172,132
168,139,108
186,159,127
242,235,232
240,225,199
241,224,192
241,225,193
242,225,195
242,226,195
242,226,193
242,226,190
243,227,194
244,227,196
244,227,196
244,227,195
243,227,195
243,226,196
242,225,196
243,226,198
244,227,199
245,228,200
243,227,198
233,224,200
235,220,195
232,220,191
232,219,189
233,220,188
234,220,190
233,219,189
232,223,207
211,197,181
194,160,130
183,149,118
168,133,110
193,162,131
199,171,140
213,184,151
188,157,130
168,139,114
163,136,114
238,229,224
237,227,213
236,222,196
237,220,190
238,221,191
237,221,192
237,222,193
238,223,194
238,223,194
238,223,194
238,223,192
237,223,196
240,225,197
241,224,195
241,225,194
240,224,197
240,224,196
242,225,197
240,223,195
239,224,196
241,234,225
240,236,230
152,135,116
159,134,121
197,168,137
217,183,151
205,173,135
222,191,159
198,166,136
208,175,144
216,183,149
214,181,147
214,182,146
181,147,120
177,142,118
172,142,119
126,97,89
138,112,95
133,109,93
147,119,97
153,125,104
153,127,105
156,128,104
165,134,112
192,160,125
233,217,205
240,236,234
240,237,235
242,234,225
239,224,196
240,224,194
238,222,197
239,233,227
175,152,128
169,136,112
180,149,112
177,147,121
213,183,153
183,152,121
179,150,121
178,149,116
198,174,149
242,233,230
239,223,195
241,224,194
242,225,194
242,226,193
242,226,193
242,226,193
242,226,193
243,227,194
244,228,195
244,227,196
243,226,196
243,226,196
244,227,199
244,227,199
244,227,199
244,227,199
245,228,200
245,228,198
234,225,201
234,220,195
233,220,192
234,220,193
233,219,190
232,219,190
233,219,190
231,219,193
226,218,209
186,160,131
189,158,125
172,139,112
171,140,108
189,161,131
209,177,146
197,168,139
176,147,122
174,144,117
214,202,185
238,231,224
236,225,208
238,221,191
237,220,190
238,222,193
237,222,193
238,223,194
237,222,193
237,222,193
238,223,192
238,228,209
238,231,219
240,228,211
241,225,204
238,223,193
239,224,195
240,223,195
240,223,195
240,224,199
238,236,235
236,231,225
148,128,111
170,139,119
206,175,141
216,185,151
211,178,144
216,184,157
197,166,131
210,177,142
214,181,146
218,185,154
215,183,145
198,165,134
194,160,133
200,167,136
158,128,107
140,113,95
153,125,107
161,133,112
162,131,108
144,116,93
165,135,107
170,135,104
219,195,165
240,234,235
240,237,237
240,234,235
240,232,216
238,224,196
236,224,191
239,227,214
224,218,213
181,151,120
172,140,113
179,144,113
172,143,116
203,177,146
143,114,92
144,119,100
180,152,125
209,191,170
241,234,225
239,223,193
241,224,194
241,224,193
242,226,193
242,226,193
242,226,193
241,225,192
242,226,193
242,226,193
244,228,196
243,226,196
242,225,195
243,226,198
244,227,199
244,227,199
244,227,199
244,227,201
244,227,198
235,225,203
234,220,196
233,220,192
234,220,194
233,219,193
234,220,194
233,219,193
231,220,191
232,226,220
197,184,159
195,167,137
183,152,126
162,134,110
194,165,139
168,140,116
218,188,161
192,162,132
190,158,125
189,173,158
236,230,223
238,230,225
237,222,201
238,221,191
237,222,194
237,222,193
238,223,194
238,223,194
237,223,193
238,223,196
241,232,222
240,237,235
240,236,235
240,232,222
240,225,198
237,224,194
239,223,195
239,223,195
240,224,198
240,235,234
213,212,205
149,128,111
181,149,123
210,180,146
214,184,149
216,186,155
214,183,156
195,162,133
210,177,143
218,185,148
216,184,152
219,188,158
203,170,138
203,170,138
206,175,142
196,165,137
162,132,111
169,138,116
202,170,143
198,166,134
191,161,131
171,145,115
165,133,105
210,194,176
239,235,235
240,236,235
239,234,232
239,224,193
237,223,192
239,222,196
238,233,230
191,179,163
179,144,116
183,153,120
170,137,111
186,156,118
178,150,118
164,135,112
136,110,89
171,143,119
231,220,208
237,225,201
239,222,192
238,221,191
239,223,192
241,225,192
241,225,192
242,226,193
242,226,193
242,226,192
242,226,192
242,226,192
242,226,192
242,225,195
242,225,194
244,227,199
243,228,198
244,229,201
244,228,203
243,228,200
235,225,203
234,220,196
232,220,191
234,220,192
233,219,192
233,219,192
233,219,192
232,218,194
234,225,210
216,209,198
158,134,116
151,123,106
172,144,120
159,133,111
175,149,119
209,179,149
200,171,137
184,152,119
179,153,133
237,227,220
239,232,230
238,229,220
237,223,198
237,223,193
238,223,194
237,222,193
238,223,194
237,223,194
238,223,198
241,231,224
241,237,236
238,237,235
239,233,226
239,233,227
240,228,212
237,226,201
237,226,201
240,230,212
239,236,235
203,200,192
170,149,126
174,146,117
211,181,147
222,192,158
219,187,159
210,179,151
190,158,127
210,177,143
208,175,138
210,178,145
218,188,158
209,176,143
202,169,136
207,175,142
210,180,147
204,173,143
202,175,146
203,177,146
201,169,137
198,169,134
178,147,114
196,166,135
233,226,217
241,237,236
240,236,235
239,230,215
238,222,194
237,223,191
238,227,208
230,224,223
179,154,124
178,146,118
188,156,123
156,127,105
158,132,104
177,148,118
171,142,114
158,130,109
184,162,143
240,232,226
239,224,192
241,224,195
240,223,193
239,222,191
242,226,193
240,224,191
241,225,192
241,225,192
243,227,193
242,226,192
242,226,192
242,226,193
243,226,196
243,226,198
244,227,197
243,227,197
243,227,200
243,227,202
243,228,200
235,225,204
234,220,193
232,219,189
232,218,189
233,219,190
234,220,191
233,219,190
233,219,189
234,221,195
231,224,223
177,159,154
165,135,115
157,128,105
164,136,111
196,169,134
202,172,140
197,166,135
207,177,147
184,157,133
225,209,190
236,229,221
239,234,229
238,230,217
237,224,196
237,223,197
236,224,201
238,224,199
237,223,197
240,224,199
238,229,217
241,237,237
211,198,192
169,151,134
227,219,209
238,232,226
239,232,227
239,234,235
240,236,235
237,236,237
201,197,190
185,163,136
181,153,126
216,185,155
222,192,158
223,192,164
209,177,146
197,164,132
209,176,143
202,169,134
210,177,143
219,186,156
219,185,151
204,170,136
213,180,148
212,180,150
199,169,140
183,156,131
181,157,129
196,165,136
191,162,130
194,162,130
213,191,169
238,235,233
240,236,236
242,237,234
238,223,198
238,221,194
238,222,191
238,231,219
202,193,185
178,147,115
194,162,130
181,149,120
141,112,92
164,136,110
184,154,126
180,151,122
154,126,103
196,182,176
240,228,211
241,224,190
242,224,195
242,225,195
241,224,193
242,226,193
241,224,192
241,225,193
240,224,190
241,225,191
242,226,192
243,227,195
243,226,196
244,227,198
243,226,199
243,226,197
243,227,198
243,227,199
244,228,202
243,227,201
234,224,204
233,219,191
232,219,189
233,219,190
232,218,189
234,220,191
234,220,191
233,219,189
232,219,190
232,223,207
213,204,200
166,134,114
155,124,104
152,124,99
172,143,116
210,180,144
199,168,134
195,165,134
207,179,156
183,162,139
237,223,204
240,229,222
238,235,239
235,229,222
240,235,229
239,235,236
240,234,231
237,234,231
237,231,223
236,229,216
238,235,230
186,175,169
179,141,118
215,187,163
209,195,183
228,222,217
239,233,230
241,233,233
239,234,237
198,192,188
186,164,137
196,167,142
212,180,151
219,188,155
225,195,166
198,166,134
179,145,116
202,168,138
203,170,137
212,179,146
213,180,147
218,185,152
212,178,146
205,171,136
216,185,148
193,165,132
170,146,116
185,160,128
189,160,130
187,158,128
190,161,133
222,209,198
238,235,234
240,236,236
241,234,231
238,221,194
238,221,193
238,221,193
239,234,228
184,171,158
170,139,111
191,158,123
180,148,115
173,144,116
171,141,112
200,169,139
182,153,123
162,141,123
237,225,210
242,225,194
242,225,193
242,225,196
243,226,196
242,226,195
243,227,194
243,227,194
242,225,194
240,224,191
241,225,191
242,226,192
243,226,194
243,226,195
243,226,195
244,227,199
244,227,199
244,227,199
244,227,199
244,227,201
243,227,200
234,224,203
233,219,192
230,218,187
232,218,189
233,219,189
234,220,191
233,219,190
233,219,189
233,220,188
235,223,206
228,226,227
184,155,134
160,128,107
137,110,93
170,141,115
210,179,146
205,170,133
189,158,123
160,131,105
172,146,122
212,191,162
236,228,211
238,234,234
235,230,226
238,234,233
224,212,204
202,175,151
194,178,162
214,203,188
229,219,205
237,227,212
226,220,213
140,116,112
128,102,92
163,127,106
129,105,92
211,198,187
239,229,219
238,230,225
206,197,190
187,165,137
195,167,142
207,175,146
220,188,156
226,195,169
189,156,125
176,142,118
187,153,127
201,168,135
209,177,144
204,172,137
214,183,152
212,180,149
193,160,129
191,161,131
179,154,125
177,154,127
183,156,129
190,162,134
172,143,116
187,161,135
234,228,223
239,236,235
241,236,236
242,236,233
238,221,194
239,221,195
237,222,197
237,235,235
179,161,149
161,131,105
172,141,109
176,144,114
177,148,120
179,148,121
205,174,143
178,148,118
209,196,182
240,227,199
245,224,193
242,225,192
242,225,194
242,225,195
242,225,195
243,227,195
243,226,194
242,226,195
242,225,193
241,225,192
242,225,192
242,226,193
242,226,193
242,226,193
243,226,198
243,226,197
244,227,199
244,227,199
245,228,201
243,228,200
233,225,203
233,220,195
231,220,189
233,220,190
233,219,190
233,219,190
232,218,189
231,218,186
232,218,189
233,222,200
233,231,232
211,194,176
164,134,113
168,140,119
177,149,123
204,174,139
206,174,138
197,165,131
189,157,128
216,186,159
149,123,104
195,184,169
236,231,231
238,232,229
237,231,230
198,177,165
189,147,115
151,121,104
124,93,88
135,106,92
127,100,92
166,143,125
178,167,152
110,88,78
151,118,99
115,89,81
127,103,93
225,214,194
238,230,223
203,194,188
192,170,141
199,174,148
214,185,157
208,180,152
218,195,169
183,155,132
187,157,125
199,166,140
193,165,136
199,170,143
205,175,148
210,179,151
206,175,144
191,162,132
177,151,125
166,144,119
169,143,119
165,143,120
178,155,126
167,144,115
188,164,136
239,233,231
239,236,236
240,236,235
240,236,235
239,224,200
240,222,198
238,225,200
239,235,234
150,133,126
144,117,97
148,120,96
186,157,128
155,127,102
179,149,124
196,165,137
177,148,124
234,225,218
240,224,200
242,225,195
242,225,195
241,224,194
242,225,195
243,226,196
243,226,196
242,225,195
243,226,196
242,225,195
243,226,196
243,226,196
243,226,195
242,226,194
242,225,193
243,226,196
243,226,196
244,227,199
245,228,200
244,228,200
242,226,199
234,226,204
234,221,196
233,221,192
234,220,194
235,221,193
234,220,191
234,220,191
233,219,191
234,220,194
233,220,195
234,232,234
222,213,202
142,116,100
168,141,117
143,120,103
187,156,126
217,188,164
195,164,131
193,163,138
208,177,152
145,122,106
168,157,145
235,234,236
239,234,232
237,232,228
233,226,221
192,179,170
160,142,129
123,99,95
169,131,106
178,139,113
160,122,104
123,97,85
123,96,90
146,118,102
160,134,119
157,122,105
154,123,107
181,164,159
186,177,164
195,172,144
199,174,149
188,165,141
156,138,119
110,97,93
162,146,137
154,135,121
130,114,102
139,119,104
171,145,126
175,151,126
188,160,133
190,162,132
174,150,122
158,136,112
165,142,119
171,146,123
157,135,114
151,130,107
163,142,118
187,168,145
238,235,238
240,236,235
240,236,235
240,236,235
237,227,209
239,223,197
239,224,199
240,233,231
145,129,122
155,128,107
173,143,116
174,147,119
146,120,99
177,150,123
188,159,130
179,154,131
240,235,230
242,226,199
243,226,199
242,225,198
241,224,195
241,224,194
242,225,195
242,225,195
243,226,196
243,226,196
242,225,195
243,226,196
242,225,195
242,225,196
243,226,197
242,225,196
243,226,196
244,227,197
243,226,197
244,227,199
245,228,201
243,227,201
235,225,201
235,220,197
233,220,191
233,219,191
234,220,192
235,221,192
234,220,191
234,220,193
235,221,194
234,221,193
235,231,228
232,227,224
118,102,93
131,105,91
131,107,96
147,122,101
186,157,130
193,165,134
165,137,112
176,148,124
116,84,76
192,174,160
233,226,225
220,200,177
180,157,140
189,175,161
223,214,203
231,228,219
232,227,221
207,195,184
200,175,156
171,140,114
179,142,115
142,109,95
133,102,88
176,144,126
186,150,129
121,87,78
114,81,78
145,125,106
201,177,153
176,154,134
118,100,92
86,71,67
154,134,122
174,158,145
108,94,86
125,108,97
158,137,115
173,151,128
190,168,144
198,173,146
187,160,139
156,132,111
159,137,114
176,153,127
178,155,130
165,145,119
133,115,98
158,140,118
189,173,158
237,236,235
238,237,234
237,234,234
239,234,232
236,227,207
237,224,194
237,222,197
237,223,202
154,136,123
167,140,118
172,143,116
151,125,100
129,104,90
173,145,120
180,150,124
193,167,145
239,234,228
240,224,198
243,226,198
242,225,197
241,225,194
242,226,193
241,225,192
242,226,193
241,225,193
242,225,195
242,225,195
244,227,198
243,226,198
244,227,198
243,226,197
242,225,196
244,227,199
244,227,199
243,228,198
243,228,200
244,228,203
244,228,203
233,224,200
235,220,197
233,220,191
233,219,190
233,219,190
234,220,191
233,219,190
233,219,192
233,219,192
234,219,198
234,230,224
233,229,230
128,115,106
115,92,81
176,149,125
156,130,103
136,110,91
159,130,105
157,124,107
134,100,88
144,105,89
201,179,164
230,217,205
195,157,122
155,118,100
128,100,91
136,110,97
144,126,111
173,158,140
220,206,186
215,205,174
205,194,176
189,176,159
175,144,129
203,170,146
165,129,107
152,105,97
147,83,80
144,102,90
172,146,120
211,185,160
134,116,103
120,102,92
131,113,97
154,135,121
124,106,92
147,128,107
164,142,119
181,159,130
155,134,110
165,143,119
189,164,140
193,166,144
172,146,125
156,131,108
176,150,124
205,177,151
198,173,146
199,173,152
164,142,118
190,172,157
237,234,233
237,234,234
229,223,219
208,197,183
197,184,164
197,182,160
175,157,137
150,133,112
113,92,78
144,119,98
158,132,107
158,132,107
100,74,66
169,141,118
173,143,117
201,178,158
240,234,228
241,224,196
243,226,198
243,226,198
241,225,193
241,225,192
242,226,193
241,225,192
242,226,193
242,225,195
241,224,194
243,226,198
244,227,199
244,227,198
242,225,195
243,226,197
243,226,198
243,226,198
243,228,198
243,228,200
243,227,202
244,228,203
233,225,200
235,221,198
234,222,193
234,220,191
233,220,189
233,219,190
233,219,190
233,218,191
232,219,190
233,226,219
235,234,234
229,224,225
121,104,94
135,111,95
156,126,105
166,137,113
139,111,96
132,99,84
129,92,82
150,114,98
166,134,112
179,165,154
229,225,225
141,130,125
108,88,81
127,106,98
127,101,89
127,97,87
108,82,76
149,119,98
170,145,120
194,174,154
205,187,160
222,216,194
226,218,209
207,194,186
144,112,102
140,97,89
155,118,105
186,165,138
199,175,151
151,131,112
138,120,101
170,150,123
202,179,153
172,147,127
173,149,124
171,145,123
188,164,138
177,153,128
170,146,120
178,153,130
186,161,136
174,148,125
160,132,110
182,154,131
188,157,130
197,167,139
197,165,141
177,152,126
139,118,107
164,150,143
134,121,112
106,89,80
122,98,85
129,106,95
121,101,90
127,103,93
156,129,109
167,140,112
138,113,95
144,117,97
169,143,116
119,93,82
160,130,110
178,147,123
206,186,174
240,231,220
241,223,195
243,226,198
242,225,197
243,226,197
242,225,195
242,225,194
241,225,192
242,226,192
242,225,195
241,224,194
243,226,196
243,226,197
243,226,197
243,226,198
244,227,198
244,227,199
244,227,199
243,227,198
244,228,201
245,228,202
243,227,202
232,224,201
234,220,199
231,219,193
232,218,191
232,218,190
232,218,191
231,217,190
231,217,192
230,220,190
235,229,224
235,234,235
232,232,234
104,92,88
107,85,77
146,123,107
130,103,92
132,101,85
152,118,101
153,115,94
180,140,109
169,141,114
143,121,112
235,231,230
223,223,221
175,162,142
215,207,183
216,205,181
176,156,134
164,135,116
135,106,95
139,107,93
158,120,104
154,115,99
130,97,89
149,124,113
166,140,118
162,124,110
147,101,91
146,121,105
189,167,141
176,154,131
164,143,118
149,128,106
187,163,140
195,171,147
168,144,121
185,160,133
195,170,142
199,173,148
184,159,131
183,157,131
187,162,137
186,161,132
172,148,123
159,136,112
183,158,136
194,162,136
196,165,138
189,163,131
160,138,113
136,115,101
118,96,83
103,80,73
129,103,89
151,120,102
168,138,113
160,133,110
156,127,105
155,127,105
163,138,115
120,92,83
165,138,111
164,137,110
136,109,95
166,136,113
186,154,126
201,188,180
241,229,215
240,223,193
241,224,196
241,224,196
243,226,198
243,226,198
243,226,197
243,226,195
242,225,194
241,224,194
241,224,194
242,225,195
242,225,195
244,227,198
243,226,198
243,226,198
244,227,199
244,227,199
244,227,198
244,227,200
243,226,201
243,227,201
231,223,202
233,220,200
231,218,194
231,218,192
232,218,191
232,218,191
231,217,191
229,217,193
229,220,193
235,230,225
236,234,235
234,233,236
150,134,123
148,121,99
173,148,123
167,138,115
131,101,84
152,119,99
158,122,98
175,136,106
168,135,111
118,86,78
227,223,217
224,219,217
174,144,121
173,143,119
171,147,129
167,148,129
187,165,138
200,184,158
166,145,125
151,121,100
140,112,98
139,109,92
162,124,108
170,129,110
174,133,110
148,111,98
143,123,105
188,164,135
178,156,131
141,119,100
181,156,134
211,184,164
168,143,123
168,143,118
200,173,147
198,171,140
194,167,143
186,160,134
198,172,146
183,156,129
193,166,137
176,148,123
176,148,126
199,170,148
189,158,131
196,164,136
183,154,126
160,135,110
147,124,106
120,97,83
130,105,91
128,103,90
153,124,105
140,110,90
137,110,93
159,134,112
161,133,111
139,111,90
125,98,87
154,127,106
154,126,104
137,110,93
163,135,113
168,137,112
199,190,187
240,228,212
241,224,191
242,225,197
241,224,196
241,224,196
242,225,196
242,225,196
243,226,198
243,226,199
242,225,196
241,224,194
242,225,195
242,225,195
243,226,196
242,226,196
243,226,198
243,226,197
243,226,198
243,226,197
243,227,199
244,227,200
242,226,200
232,224,203
232,221,197
230,219,192
231,219,192
232,220,191
